,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OR2V2,0.074903419892382,0.0657402990332228,3.18488127364264,0.0206413656852061,0.983531742441567,NA
OR10G9,0.0803711591459251,0.0657402675772572,3.18488127359389,0.0206413558088696,0.983531750320064,NA
SNORD58C,0.087360359082142,0.0657401317840967,3.18488127338343,0.020641313173429,0.983531784330978,NA
C12orf80,2.95782045914767,0.0176959006415836,0.859394814784226,0.0205911187002293,0.983571825216017,0.990803444953237
RASL11B,235.122323316744,0.00486152878006089,0.236658676727946,0.0205423644181427,0.9836107172786,0.990803444953237
SMG7-AS1,0.0676156806280543,-0.0652914588022336,3.18489662571107,-0.0205003384647238,0.98364424207816,NA
LINC01030,0.0509963726401178,-0.0652914588022336,3.18489662571107,-0.0205003384647238,0.98364424207816,NA
LOC100506606,0.0606900216281383,-0.0652914588022335,3.18489662571107,-0.0205003384647238,0.98364424207816,NA
SNHG11,0.0621624691796082,-0.0652914588022332,3.18489662571107,-0.0205003384647237,0.98364424207816,NA
SMC5-AS1,0.0606900216281383,-0.0652914588022335,3.18489662571107,-0.0205003384647238,0.98364424207816,NA
MIR4637,0.0665826424560083,0.0652690229924344,3.18478448922196,0.0204940155961321,0.983649285937729,NA
ESAM,598.723288082949,0.00297380623715054,0.145738348096405,0.0204051046000836,0.983720211817136,0.990803444953237
MIR603,11.7890270592265,-0.0113504827612753,0.556764676968035,-0.0203864994149529,0.983735053519791,0.990803444953237
GSK3B,1936.72454584948,0.00103649909061031,0.050910864482609,0.0203590942943893,0.983756915105069,0.990803444953237
ACO1,2394.45919903788,0.00117248262072844,0.0577206779967311,0.0203130431141997,0.983793651033784,0.990803444953237
LINC00963,1.35754625254672,-0.0108837216437865,0.538434434735485,-0.0202136433735582,0.983872944271462,0.990831391855109
OR2T29,0.0544596543179801,-0.0640249544854771,3.18480347180842,-0.0201032669840447,0.983960993996581,NA
DEFB115,0.0544596543179801,-0.0640249544854771,3.18480347180842,-0.0201032669840447,0.983960993996581,NA
MIR663B,0.0508144948156181,-0.0640249544760499,3.18480347180843,-0.0201032669810845,0.983960993998942,NA
LOC101927972,0.0622397746712556,-0.0640249542328442,3.18480347180878,-0.0201032669047179,0.983960994059862,NA
FAM9B,0.161505332472946,0.0517452460336095,2.5778637147385,0.0200729176402014,0.983985204384144,NA
TTC39A-AS1,0.517898896094025,0.0508232056511562,2.53944684894011,0.0200134945420765,0.984032607634073,NA
OR4C45,0.0572344363440999,0.0635515295035681,3.18451295963384,0.0199564361361165,0.984078124564634,NA
GRM6,27.7649834557288,0.0106233944801841,0.53695219408593,0.0197846188118638,0.984215187893198,0.991124132058827
MIR4512,0.0558125807216181,0.0629605555634394,3.1846970690066,0.0197697156744263,0.984227076551197,NA
CLNS1A,1126.11396781665,0.00151484430364901,0.0769939932597916,0.0196748374712512,0.984302763683263,0.99116039949101
LINC00094,0.22341013534818,-0.0344402587992497,1.76199132319839,-0.0195462136196751,0.984405370936644,NA
HTN1,0.118602179932568,-0.0619148147082347,3.18430707562565,-0.0194437324158097,0.984487123570263,NA
DNMBP-AS1,0.143574882698431,-0.0447554125245034,2.30497446313791,-0.0194168799872841,0.984508544664395,NA
LOC339862,0.328515615335841,-0.0338203362773799,1.74449386129021,-0.019386904722248,0.984532456964454,NA
LOC729966,0.0297289352971824,0.0617040956184556,3.18471912516856,0.0193750510463587,0.98454191305331,NA
NEU2,0.113975821494028,-0.0599397796231095,3.09594772751819,-0.0193607208191332,0.984553344776059,NA
GPC6-AS1,0.0712801915980937,0.0607196562577329,3.18486105208751,0.0190650880100199,0.984789182097255,NA
ANO1-AS2,0.0536891837188781,0.0607193640372212,3.18486105164197,0.0190649962597009,0.984789255290115,NA
MIR29A,9.55227343809319,0.00681498224859458,0.357877738943036,0.0190427665848177,0.984806988785127,0.991565268266118
TSL,0.359420527720431,-0.0445600846113523,2.34177203924916,-0.0190283613710067,0.984818480400624,NA
OR13J1,4.21823122807983,-0.0148382116893954,0.780903907929538,-0.0190013285101069,0.984840045604013,0.991565268266118
TEX13B,2.15554809200106,-0.024614489828191,1.3012391929519,-0.018916191551495,0.98490796286182,0.991565268266118
FAM47C,4.58892710040387,-0.0233886286532112,1.23965736223566,-0.0188670106480318,0.984947196543646,0.991565268266118
DPF1,18.9496323289348,0.00667387529608255,0.354129161887956,0.0188458788892233,0.984964054250466,0.991565268266118
SNORA70E,0.0586506252544936,-0.0597798424555475,3.1848086320144,-0.0187703091026027,0.985024339552722,NA
LOC344967,1.96888173088034,0.0167414564566303,0.893210829973789,0.0187430065722799,0.985046119988488,0.991565268266118
LINC01565,1.25640801805324,0.0304180249749869,1.62505048898312,0.0187182030227388,0.985065906886441,0.991565268266118
MCF2L-AS1,0.108070723819297,-0.059145539681405,3.18489662571107,-0.0185706308970703,0.985183631943776,NA
KMT2E-AS1,1.44101001778615,0.0109879312820198,0.592183657122216,0.0185549384044418,0.985196150584361,0.99161076248536
LINC00472,3.07456885064108,0.00822427274368131,0.44378232164942,0.0185322225390004,0.985214272106741,0.99161076248536
FLJ37035,0.0695515412854029,-0.058757163934999,3.18489662571107,-0.0184486879293549,0.985280911689142,NA
SNHG22,0.0695515412854029,-0.058757163934999,3.18489662571107,-0.0184486879293549,0.985280911689142,NA
BHMT,10.4951855892035,-0.00953198216646567,0.517925424383747,-0.0184041595907505,0.985316434131996,0.991661665618814
MIR944,0.0854199187979881,-0.0585710062730569,3.18473704834655,-0.0183911592649276,0.98532680513595,NA
PROX1,54.1292804943165,-0.0057419823312422,0.313651569018968,-0.0183068822171107,0.985394037172199,0.991687847576628
MIR5690,0.148636520556846,-0.0417705932889348,2.29101045936739,-0.0182323887340387,0.985453464453574,NA
AOAH-IT1,0.0572468149590393,-0.0580166086686203,3.18478526883579,-0.0182168038882661,0.98546589729653,NA
PHKA2-AS1,0.0530652808029615,-0.0580162730998564,3.18478526931569,-0.0182166985193078,0.985465981354847,NA
MGC32805,0.713720694460287,0.0294103884015982,1.62855454859279,0.0180591976037961,0.985591628233837,NA
IKZF4,171.637369338012,0.00235759168915532,0.130855479950239,0.0180167593290846,0.985625483569833,0.991772174382995
AMACR,15.4552411090621,0.0079798252101943,0.442932008641974,0.0180159145297726,0.985626157512775,0.991772174382995
GYPA,71.6526724925925,-0.00612935035548761,0.34110550728859,-0.0179690747423257,0.98566352420716,0.991772174382995
LINC01055,0.0321432220858896,0.0569903619117423,3.18489662571107,0.0178939440142798,0.985723460218437,NA
LOC101927196,0.0326656428583594,0.0569903619117422,3.18489662571107,0.0178939440142797,0.985723460218437,NA
C2-AS1,0.0380832629742856,0.0569903619117422,3.18489662571107,0.0178939440142797,0.985723460218437,NA
RNU6-10P,0.0436869337219776,0.056990361911742,3.18489662571107,0.0178939440142796,0.985723460218437,NA
TMEM213,0.0284698232254014,0.0569903619117421,3.18489662571107,0.0178939440142797,0.985723460218437,NA
CYP2B6,3.80695883361221,-0.0263003261293215,1.47114844508679,-0.0178774114992658,0.985736649147197,0.991772174382995
CTAGE15,25.6769860339734,0.012404194304584,0.69385150783993,0.0178773039539831,0.985736734942206,0.991772174382995
SLC25A18,13.8776491939843,-0.00701285069744736,0.393674920148787,-0.0178138111891834,0.985787386772922,0.991772174382995
WNT6,0.6794594384831,-0.0272088871538797,1.53232514422017,-0.0177566016302153,0.985833026177994,NA
FGF6,0.147928272974921,0.0561399368662566,3.18370256540621,0.01763353696299,0.985931202204472,NA
RTCA-AS1,0.127969715752825,-0.0556828106351655,3.18435656054172,-0.0174863617112315,0.98604861296217,NA
LRP11,976.861746914743,0.0015274479195639,0.0878261965730914,0.0173917120308486,0.986124120998179,0.992040221582101
ARMCX6,218.008209430586,0.00263984009118781,0.152684941772172,0.0172894593307494,0.986205694583509,0.992040221582101
MIR616,304.99371079689,-0.00413999518405572,0.239503072575645,-0.0172857706564418,0.986208637280027,0.992040221582101
PKLR,5.37504931075256,0.0153218667250681,0.892665778313143,0.0171641694991619,0.98630564657356,0.99208589001536
RAD51L3-RFFL,0.122989606240681,-0.0520578068828774,3.06235373379495,-0.0169992794458679,0.986437190608456,NA
MIR6087,0.0942204486920291,-0.0540639306073996,3.18486686427336,-0.0169752560817749,0.986456355714353,NA
MGC16142,0.101826725814943,-0.0540639251770715,3.18486686428168,-0.0169752543766897,0.986456357074618,NA
LINC01139,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
CCHE1,0.0475016382354534,0.0537773355460451,3.18489662571107,0.0168851117841348,0.986528270150464,NA
LOC643923,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
KRT73-AS1,0.0357174348945883,0.053777335546045,3.18489662571107,0.0168851117841348,0.986528270150464,NA
OR6C74,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
MIR3174,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
TIAF1,0.0416095365650208,0.0537773355460452,3.18489662571107,0.0168851117841348,0.986528270150464,NA
AARSD1,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
SCGB1B2P,0.0357174348945883,0.053777335546045,3.18489662571107,0.0168851117841348,0.986528270150464,NA
MIR330,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
LOC101928161,0.0443006938457176,0.0537773355460452,3.18489662571107,0.0168851117841348,0.986528270150464,NA
LINC01271,0.0475016382354534,0.0537773355460451,3.18489662571107,0.0168851117841348,0.986528270150464,NA
KRTAP19-7,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
MIR3139,0.0357174348945883,0.053777335546045,3.18489662571107,0.0168851117841348,0.986528270150464,NA
LINC01511,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
SCARNA27,0.0357174348945883,0.053777335546045,3.18489662571107,0.0168851117841348,0.986528270150464,NA
LINC00240,0.0475016382354534,0.0537773355460451,3.18489662571107,0.0168851117841348,0.986528270150464,NA
POM121L12,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
MIR548H4,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
LOC100288748,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
LOC642929,0.0357174348945883,0.053777335546045,3.18489662571107,0.0168851117841348,0.986528270150464,NA
TLR8-AS1,0.038408592175285,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
AMELY,0.0410997494559817,0.0537773355460453,3.18489662571107,0.0168851117841349,0.986528270150464,NA
SPRR1A,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
LOC100506159,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
LOC400558,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
KCNJ18,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
MIR518A1,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
DCTN1-AS1,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
LOC101929260,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
C3orf56,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
HMX1,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
LOC101927502,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
LINC01281,0.0447449089583438,0.0537773355460449,3.18489662571107,0.0168851117841348,0.986528270150464,NA
KIF2B,0.351071837891961,-0.0361174208719286,2.15217261882903,-0.0167818420120872,0.986610655833666,NA
MIR6870,0.0438343399835413,-0.0533965901122159,3.18478431820407,-0.0167661558137559,0.986623169848493,NA
MIR1296,6.79922506703123,0.0058638895802223,0.350500259993281,0.0167300577190291,0.986651967921748,0.992382313696095
TTC27,1478.48520245872,-0.00113689896038541,0.0687138139790174,-0.0165454207029255,0.986799266557441,0.992478538221822
ATG4D,65.6112509593016,0.00263059755983774,0.160161009492786,0.0164247064136807,0.98689556953863,0.992523466215396
FGFBP1,0.460572604261742,0.0376943593886902,2.29900476148743,0.016395946637493,0.986918513430432,NA
SERPINB3,1.6041087733259,-0.0487296954206814,2.987494101366,-0.016311227325403,0.986986100623173,0.992562585000222
PADI3,0.275976388497239,-0.0438564537935731,2.72572159970726,-0.0160898507750326,0.987162710376682,NA
LOC101926911,0.0356107305235606,-0.051169658191378,3.18489662571107,-0.0160663482068131,0.98718146028937,NA
NFIA-AS2,0.0389291045305091,-0.0511696581913778,3.18489662571107,-0.016066348206813,0.98718146028937,NA
LINC01352,0.0316987966252279,-0.0511696581913777,3.18489662571107,-0.016066348206813,0.98718146028937,NA
MIR8086,0.0408606995098451,-0.0511696581913779,3.18489662571107,-0.016066348206813,0.98718146028937,NA
LOC101929574,0.0283822054326174,-0.0511696581913778,3.18489662571107,-0.016066348206813,0.98718146028937,NA
SRRM2-AS1,0.040755792872236,-0.0511696581913777,3.18489662571107,-0.016066348206813,0.98718146028937,NA
LOC102724467,0.0348845062849601,-0.0511696581913779,3.18489662571107,-0.016066348206813,0.98718146028937,NA
LOC101928674,0.0408606995098451,-0.0511696581913779,3.18489662571107,-0.016066348206813,0.98718146028937,NA
RARA-AS1,0.626427389804112,0.0167055986760339,1.05737720494195,0.0157990909941652,0.987394673628485,NA
LOC101929234,0.11051706529823,-0.0427889718802398,2.71881531888333,-0.0157380943027105,0.987443335896572,NA
SPNS2,121.748381423991,0.0035356919409078,0.227620045194106,0.0155333065587114,0.987606712903437,0.993134747967293
LOC389831,0.228844264548612,-0.0303237503940952,1.96699768548755,-0.0154162613498852,0.987700090287262,NA
MIR10A,2.28947196398192,-0.0169857194995115,1.10196728436966,-0.0154139961688859,0.987701897425484,0.993178509923632
RBM26-AS1,0.232070554984603,-0.0427868811410242,2.78283784601466,-0.0153752692426186,0.987732793380732,NA
OR6C75,0.0543202532029549,0.0488900303185357,3.18477798816931,0.0153511580713477,0.987752029041817,NA
DPPA2,0.336896776558446,-0.0362441688980585,2.36276836433722,-0.0153397046638659,0.987761166462902,NA
C9orf142,246.598069708924,0.00230240970742472,0.152180823135129,0.0151294339194125,0.987928918775058,0.993354828204464
EXOC8,579.663888536007,-0.000934927882017886,0.0621172092797492,-0.0150510284164147,0.98799147019301,0.993365763456259
DRGX,0.0803218822461062,-0.0475454784803023,3.18460027858605,-0.0149298104380661,0.988088177280102,NA
WDR74,515.759274452939,-0.00137719118241396,0.0925994907911641,-0.0148725567564932,0.988133854037237,0.993442355376778
E2F6,289.743634349861,-0.00153371409684819,0.103447691657717,-0.0148259866631232,0.988171007499317,0.993442355376778
UBE2F-SCLY,0.12507917341221,-0.0469025950546723,3.18476310287088,-0.0147271848924626,0.988249831300716,NA
MDK,186.533799497899,0.00283511695977821,0.193734165269092,0.0146340577349395,0.988324128015199,0.993544331808188
EIF2A,6234.54864217146,0.000975134041641196,0.0670264615515417,0.0145484935213437,0.988392391112988,0.993560996410865
FOXD3,0.492477430524705,-0.02770907536745,1.94109062737931,-0.0142750034318904,0.988610581972083,NA
SNHG10,0.0849924383507934,-0.0449670486004548,3.18489662571107,-0.0141188408557579,0.988735169124363,NA
KLK6,0.182571069015492,-0.0445720814896167,3.18434840093694,-0.0139972377006556,0.988832184817299,NA
SHISA7,0.0456885210456087,0.0445778453900423,3.18486486137303,0.0139967776751521,0.988832551828592,NA
SLC14A2-AS1,0.0594343681879984,0.0445775856462584,3.18486486097577,0.0139966961212291,0.988832616892834,NA
RNU6-31P,0.107843386236327,-0.0444151293357152,3.18468709550652,-0.0139464656978022,0.988872691060634,NA
LOC100499194,0.101478217707657,-0.0444147499902063,3.18468709600232,-0.0139463465801583,0.98887278609352,NA
SNORD50A,57.9980731518642,-0.00313871165538835,0.227055229401188,-0.0138235603014564,0.988970745926126,0.993953713795754
ZNF285,127.697303597797,0.00264134919203268,0.191153998720468,0.0138179123100387,0.988975251940904,0.993953713795754
ZNF385C,11.6527500898967,0.00507467886966546,0.37007171344202,0.0137126905011629,0.989059198843972,0.993953713795754
BARHL2,0.0523568189261065,0.0436466240013037,3.18488561725418,0.0137042987556122,0.989065893859083,NA
MIR8085,0.0523568189261065,0.0436466240013037,3.18488561725418,0.0137042987556122,0.989065893859083,NA
CLDN24,119.150128413933,-0.00368033730996858,0.268563683971119,-0.0137037787669176,0.989066308711077,0.993953713795754
RHBDL3,3.99381774867506,0.0111555150850335,0.81594554017455,0.0136718868303968,0.989091752411204,0.993953713795754
C15orf27,13.2587045622064,-0.00567369185248431,0.415048730382103,-0.0136699414723206,0.98909330443734,0.993953713795754
GAD2,0.422191652477914,0.0359965608649037,2.63390450233013,0.0136666157915212,0.989095957698848,NA
LINC01534,0.142983546247115,0.0343847506828563,2.59964796967573,0.0132266949540654,0.989446932008487,NA
PDZK1IP1,34.7994260820195,-0.00568102331299887,0.43197333076207,-0.0131513288169356,0.989507060255813,0.99431752322517
SMAD5-AS1,0.0737132057818208,-0.0418746744187086,3.18478170703201,-0.0131483656560351,0.989509424311744,NA
NMRAL1,367.976836777548,0.00144370549490657,0.11038559716724,0.0130787487856707,0.989564965761959,0.994323733042817
DYNC2H1,8580.04552671699,0.000873320454816752,0.067147764282741,0.0130059498502353,0.989623045968558,0.994330117742713
C7orf72,0.651695484191242,0.0320928733779293,2.48514336788734,0.0129138921289729,0.989696491234854,NA
LINC00882,0.0985752413940416,-0.0411174588878332,3.18427408285272,-0.0129126632375179,0.989697471666624,NA
LINC01550,135.809162740685,-0.00394549737040442,0.308779698232535,-0.0127777097814027,0.989805140062659,0.994373451354962
STX11,146.691793273522,-0.0030748247839656,0.241134349901949,-0.0127515005025866,0.989826050337996,0.994373451354962
ROPN1,1.77339857930685,-0.0118241780634136,0.930326112628534,-0.0127097131886427,0.98985938908894,0.994373451354962
LOC442132,3.58319461419233,0.0106293736314916,0.83845948742858,0.012677265617317,0.989885276419507,0.994373451354962
LINC00942,0.0277780766047224,-0.0403456282196788,3.18488223340282,-0.0126678555949532,0.989892783928214,NA
MIR6884,0.0277780766047224,-0.0403456282196788,3.18488223340282,-0.0126678555949532,0.989892783928214,NA
DLG3-AS1,0.0309038506640428,-0.0403456101468008,3.18488223336436,-0.0126678499205233,0.989892788455391,NA
LINC00514,0.0311380890417674,-0.0403456087992208,3.18488223336149,-0.012667849497417,0.989892788792954,NA
MIR1245A,0.0340296247233633,-0.0403455919651719,3.18488223332568,-0.0126678442119484,0.989892793009809,NA
LINC00884,0.0340296247233633,-0.0403455919651719,3.18488223332568,-0.0126678442119484,0.989892793009809,NA
LOC100131289,0.0340296247233633,-0.0403455919651719,3.18488223332568,-0.0126678442119484,0.989892793009809,NA
FLJ34503,0.0340296247233633,-0.0403455919651719,3.18488223332568,-0.0126678442119484,0.989892793009809,NA
LINC01298,0.0340296247233633,-0.0403455919651719,3.18488223332568,-0.0126678442119484,0.989892793009809,NA
MIR4768,0.0340296247233633,-0.0403455919651719,3.18488223332568,-0.0126678442119484,0.989892793009809,NA
LINC00202-2,0.0344981014788123,-0.0403455892718038,3.18488223331995,-0.0126678433662984,0.989892793684486,NA
MIR4517,0.0344981014788123,-0.0403455892718038,3.18488223331995,-0.0126678433662984,0.989892793684486,NA
TEN1-CDK3,0.0344981014788123,-0.0403455892718038,3.18488223331995,-0.0126678433662984,0.989892793684486,NA
CDC25B,671.794789818556,-0.00126932299217123,0.100518889382875,-0.0126277060954822,0.989924816031832,0.994373451354962
MIR150,0.0938109087311907,-0.0400384167848985,3.18477711497675,-0.0125718112569365,0.989969410120646,NA
BMP3,11.0550954604072,0.00593940563316923,0.475411603741538,0.0124931860863839,0.990032139003902,0.994429292928833
SH2D6,0.632949817358507,0.0252919486940101,2.03043835099251,0.0124563982361971,0.990061489177757,NA
MESP2,1.08201081039101,0.0166518788515241,1.3432132767025,0.0123970475428915,0.990108840523391,0.994442729951435
MRPS9,578.461872835083,-0.000991014256967148,0.0802652844479853,-0.0123467357498665,0.990148980454167,0.994442729951435
GLRA4,6.08185153290867,0.00745813947029259,0.610266573525976,0.0122211174490538,0.990249201795147,0.994443668603235
SNORD114-21,30.9546626615074,0.00403783697708153,0.33081635592139,0.0122056751572495,0.990261522042439,0.994443668603235
APIP,361.971212649985,-0.00144365442610254,0.118809119833532,-0.012151040493569,0.99030511096456,0.994443668603235
NOTO,0.234141092269637,0.0384797193403101,3.18410921815547,0.0120849244494826,0.990357860062222,NA
RXRG,12.8911848476298,0.00645019601831717,0.535060526899032,0.0120550773119063,0.990381672897829,0.994468601029825
LOC101928163,0.0303855395191038,-0.0380443779868141,3.18489662571107,-0.0119452473526736,0.99046929821715,NA
LOC101927164,0.036755399108829,-0.0380443779868141,3.18489662571107,-0.0119452473526736,0.99046929821715,NA
SALRNA1,0.0485836938406545,-0.0380443779868142,3.18489662571107,-0.0119452473526736,0.99046929821715,NA
MIR762HG,0.0358854412199215,-0.0380443779868141,3.18489662571107,-0.0119452473526736,0.99046929821715,NA
CCDC182,0.0467779445093649,-0.0380443779868141,3.18489662571107,-0.0119452473526736,0.99046929821715,NA
AGAP1-IT1,0.0498528610188768,-0.0380443779868142,3.18489662571107,-0.0119452473526736,0.99046929821715,NA
LINC01010,0.0347533511901939,-0.0380443779868141,3.18489662571107,-0.0119452473526736,0.99046929821715,NA
MIR424,0.0358854412199215,-0.0380443779868141,3.18489662571107,-0.0119452473526736,0.99046929821715,NA
SLC37A3,1388.83230026475,-0.000906307549081458,0.0764660699971045,-0.0118524143991678,0.99054336295415,0.994505006062549
OR7A17,0.174369881688296,-0.0376662210764993,3.18456589052131,-0.011827741165165,0.990563047966781,NA
C20orf194,4025.45012244867,0.000624497054982725,0.052803477909496,0.0118268167118291,0.990563785522237,0.994505006062549
SNORD114-12,6.84327881286839,0.00687204782686153,0.581632663434662,0.0118150995617761,0.990573133802197,0.994505006062549
MIR4260,0.0555561532094448,0.0372865018877299,3.18469260622328,0.0117080379484248,0.990658550702247,NA
LOC653160,13.1455950088137,0.00465909690016246,0.398224608446555,0.011699670993054,0.990665226109544,0.994545521281792
LOC101927844,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
KCND3-AS1,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
LOC101927765,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
FGF3,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
MIR3685,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
RNU6-19P,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
MIR1283-1,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
MIR518A2,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
TEX37,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
CTXN3,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
DEFB113,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
MIR133B,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
CRH,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
ESX1,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
PRORY,0.0158398969948212,0.0370330803943217,3.18478251374483,0.0116281348049655,0.990722299847069,NA
MIR106B,2.68451997904834,0.00874964596212726,0.752596489223427,0.0116259457590025,0.99072404633499,0.994552631609876
LINC00324,0.112858681633437,0.0369547761359453,3.18485031889562,0.0116033007632081,0.990742113208866,NA
RNY4,0.134687020631743,0.0345497019894268,2.99937424739656,0.0115189700049655,0.990809394922267,NA
MIR4480,0.0419495732207739,0.0366722111030634,3.18473814112323,0.0115149847422399,0.990812574490989,NA
LINC01587,12.3780721436835,-0.00460901724853441,0.401387106668129,-0.0114827237147535,0.990838313365035,0.994615399363763
MITF,1020.76213637543,-0.00101246310872763,0.0888240167785576,-0.0113985287475993,0.990905486833163,0.994630889947986
STAT3,19270.3051255837,0.000646876015023006,0.057078952703362,0.0113330042754079,0.990957764421134,0.994631427812629
PEX12,262.069329074712,0.00188558566479321,0.168001017238125,0.0112236562360844,0.991045005984649,0.994667057382285
LINC01205,0.0426941661441311,-0.0356875651711025,3.18477621827373,-0.0112056743473319,0.991059352553855,NA
SLC25A21-AS1,0.0324102838958411,-0.035687559953916,3.18477621826452,-0.0112056727092,0.991059353860813,NA
OR2Y1,0.0290936927032306,-0.0356875536017578,3.18477621825331,-0.0112056707147012,0.991059355452093,NA
MRGPRX2,0.317429078662627,0.0270040117219124,2.41412864102418,0.0111858213613903,0.9910751919521,NA
TFDP3,0.0596684695566365,-0.0355764041579277,3.18449981307278,-0.0111717400679008,0.991086426496786,NA
OTOP3,0.271989328211542,0.0267201355382024,2.3989882991063,0.0111380849786373,0.991113277702273,NA
ASZ1,1.10890659455069,-0.0140017839143414,1.25713273511021,-0.0111378723370161,0.991113447355216,0.994683815313215
LARS2-AS1,0.149097409668332,-0.0287274631506333,2.58790888120014,-0.0111006470742938,0.991143146981555,NA
MYL1,1.71869106524309,0.0110173242669941,1.00019953153838,0.0110151264018777,0.991211378433993,0.994730165890716
LOC102724312,0.0273900322527073,-0.0348313516211171,3.18489662571107,-0.0109364151225287,0.991274177165812,NA
UCA1,0.0301686029558875,-0.0348313516211171,3.18489662571107,-0.0109364151225287,0.991274177165812,NA
ZNF823,599.456991548673,-0.00142312336276945,0.13096343389345,-0.0108665703124987,0.99132990195004,0.994797176090292
PGLYRP3,0.116823754028675,0.0341582240854463,3.18441478635051,0.010726688065845,0.991441505330048,NA
ACADVL,8076.91217616387,-0.00104782680073898,0.0979951410583899,-0.010692640363818,0.991468669907934,0.994884493482289
DYTN,0.488174285050545,-0.0227093681063928,2.12596626371809,-0.0106819042681686,0.991477235583705,NA
NIFK-AS1,0.199356557956655,0.02623610049882,2.49663924176936,0.0105085669006094,0.991615531030245,NA
LINC01226,0.0211505613613368,0.0334529253442662,3.18489662571107,0.0105036141751689,0.991619482515323,NA
RNVU1-1,0.0142776377901419,0.0334529253442663,3.18489662571107,0.0105036141751689,0.991619482515323,NA
PACERR,0.0220205192502442,0.0334529253442662,3.18489662571107,0.0105036141751689,0.991619482515323,NA
DISC1-IT1,0.0142776377901419,0.0334529253442663,3.18489662571107,0.0105036141751689,0.991619482515323,NA
MIR3157,0.018645449461232,0.0334529253442663,3.18489662571107,0.0105036141751689,0.991619482515323,NA
LINC01435,0.0220205192502442,0.0334529253442662,3.18489662571107,0.0105036141751689,0.991619482515323,NA
ATE1-AS1,0.018645449461232,0.0334529253442663,3.18489662571107,0.0105036141751689,0.991619482515323,NA
MIR6758,0.0142776377901419,0.0334529253442663,3.18489662571107,0.0105036141751689,0.991619482515323,NA
LOC101928937,0.0211505613613368,0.0334529253442662,3.18489662571107,0.0105036141751689,0.991619482515323,NA
EWSAT1,0.0211505613613368,0.0334529253442662,3.18489662571107,0.0105036141751689,0.991619482515323,NA
MT1B,0.0211505613613368,0.0334529253442662,3.18489662571107,0.0105036141751689,0.991619482515323,NA
